Zip Code,City,State,2010 Population
45874,OHIO CITY,OH,2100
45875,OTTAWA,OH,10989
45876,OTTOVILLE,OH,863
45877,PANDORA,OH,2139
45879,PAULDING,OH,6284
45880,PAYNE,OH,2395
45881,RAWSON,OH,1461
45882,ROCKFORD,OH,3004
45883,SAINT HENRY,OH,3883
45884,SAINT JOHNS,OH,145
45885,SAINT MARYS,OH,12661
45886,SCOTT,OH,551
45887,SPENCERVILLE,OH,4755
45888,UNIOPOLIS,OH,220
45889,VAN BUREN,OH,1351
45890,VANLUE,OH,671
45891,VAN WERT,OH,15275
45894,VENEDOCIA,OH,605
45895,WAPAKONETA,OH,17945
45896,WAYNESFIELD,OH,2089
45897,WILLIAMSTOWN,OH,101
45898,WILLSHIRE,OH,1314
45899,WREN,OH,194
46001,ALEXANDRIA,IN,10459
46011,ANDERSON,IN,16770
46012,ANDERSON,IN,19414
46013,ANDERSON,IN,17876
46016,ANDERSON,IN,19225
46017,ANDERSON,IN,6025
46030,ARCADIA,IN,3308
46031,ATLANTA,IN,2161
46032,CARMEL,IN,42234
46033,CARMEL,IN,34889
46034,CICERO,IN,6730
46035,COLFAX,IN,1113
46036,ELWOOD,IN,11663
46037,FISHERS,IN,35891
46038,FISHERS,IN,37723
46039,FOREST,IN,745
46040,FORTVILLE,IN,9944
46041,FRANKFORT,IN,23891
46044,FRANKTON,IN,2965
46045,GOLDSMITH,IN,93
46047,HOBBS,IN,43
46048,INGALLS,IN,2406
46049,KEMPTON,IN,850
46050,KIRKLIN,IN,1706
46051,LAPEL,IN,2826
46052,LEBANON,IN,22060
46055,MC CORDSVILLE,IN,10193
46056,MARKLEVILLE,IN,2246
46057,MICHIGANTOWN,IN,1179
46058,MULBERRY,IN,2149
46060,NOBLESVILLE,IN,34708
46062,NOBLESVILLE,IN,29730
46063,ORESTES,IN,401
46064,PENDLETON,IN,17148
46065,ROSSVILLE,IN,3669
46068,SHARPSVILLE,IN,2850
46069,SHERIDAN,IN,6664
46070,SUMMITVILLE,IN,2351
46071,THORNTOWN,IN,3417
46072,TIPTON,IN,9324
46074,WESTFIELD,IN,26745
46075,WHITESTOWN,IN,2913
46076,WINDFALL,IN,1696
46077,ZIONSVILLE,IN,24512
46103,AMO,IN,159
46104,ARLINGTON,IN,970
46105,BAINBRIDGE,IN,1928
46106,BARGERSVILLE,IN,5928
46107,BEECH GROVE,IN,12774
46110,BOGGSTOWN,IN,500
46111,BROOKLYN,IN,322
46112,BROWNSBURG,IN,33662
46113,CAMBY,IN,14063
46115,CARTHAGE,IN,1933
46117,CHARLOTTESVILLE,IN,671
46118,CLAYTON,IN,5015
46120,CLOVERDALE,IN,5954
46121,COATESVILLE,IN,5276
46122,DANVILLE,IN,14671
46123,AVON,IN,31754
46124,EDINBURGH,IN,8127
46125,EMINENCE,IN,51
46126,FAIRLAND,IN,4668
46127,FALMOUTH,IN,416
46128,FILLMORE,IN,1949
46130,FOUNTAINTOWN,IN,2508
46131,FRANKLIN,IN,31036
46133,GLENWOOD,IN,816
46135,GREENCASTLE,IN,20992
46140,GREENFIELD,IN,38543
46142,GREENWOOD,IN,30413
46143,GREENWOOD,IN,48555
46144,GWYNNEVILLE,IN,211
46146,HOMER,IN,117
46147,JAMESTOWN,IN,3264
46148,KNIGHTSTOWN,IN,5097
46149,LIZTON,IN,1890
46150,MANILLA,IN,764
46151,MARTINSVILLE,IN,30921
46155,MAYS,IN,103
46156,MILROY,IN,1470
46157,MONROVIA,IN,3639
46158,MOORESVILLE,IN,23053
46160,MORGANTOWN,IN,6421
46161,MORRISTOWN,IN,2655
46162,NEEDHAM,IN,458
46163,NEW PALESTINE,IN,11963
46164,NINEVEH,IN,3957
46165,NORTH SALEM,IN,1498
46166,PARAGON,IN,2306
46167,PITTSBORO,IN,6336
46168,PLAINFIELD,IN,30309
46171,REELSVILLE,IN,1695
46172,ROACHDALE,IN,2427
46173,RUSHVILLE,IN,11190
46175,RUSSELLVILLE,IN,597
46176,SHELBYVILLE,IN,27816
46180,STILESVILLE,IN,1028
46181,TRAFALGAR,IN,4832
46182,WALDRON,IN,1927
46183,WEST NEWTON,IN,82
46184,WHITELAND,IN,11806
46186,WILKINSON,IN,1753
46201,INDIANAPOLIS,IN,30962
46202,INDIANAPOLIS,IN,16335
46203,INDIANAPOLIS,IN,38950
46204,INDIANAPOLIS,IN,5125
46205,INDIANAPOLIS,IN,25356
46208,INDIANAPOLIS,IN,22239
46214,INDIANAPOLIS,IN,24306
46216,INDIANAPOLIS,IN,1697
46217,INDIANAPOLIS,IN,29358
46218,INDIANAPOLIS,IN,29028
46219,INDIANAPOLIS,IN,33930
46220,INDIANAPOLIS,IN,34830
46221,INDIANAPOLIS,IN,26393
46222,INDIANAPOLIS,IN,34044
46224,INDIANAPOLIS,IN,35094
46225,INDIANAPOLIS,IN,7319
46226,INDIANAPOLIS,IN,43904
46227,INDIANAPOLIS,IN,57086
46228,INDIANAPOLIS,IN,14755
46229,INDIANAPOLIS,IN,27262
46231,INDIANAPOLIS,IN,10440
46234,INDIANAPOLIS,IN,24810
46235,INDIANAPOLIS,IN,30825
46236,INDIANAPOLIS,IN,27294
46237,INDIANAPOLIS,IN,39624
46239,INDIANAPOLIS,IN,25345
46240,INDIANAPOLIS,IN,18731
46241,INDIANAPOLIS,IN,30670
46250,INDIANAPOLIS,IN,18546
46254,INDIANAPOLIS,IN,38095
46256,INDIANAPOLIS,IN,23647
46259,INDIANAPOLIS,IN,11617
46260,INDIANAPOLIS,IN,32406
46268,INDIANAPOLIS,IN,24965
46278,INDIANAPOLIS,IN,8197
46280,INDIANAPOLIS,IN,6793
46290,INDIANAPOLIS,IN,170
46301,BEVERLY SHORES,IN,669
46303,CEDAR LAKE,IN,14170
46304,CHESTERTON,IN,24207
46307,CROWN POINT,IN,60619
46310,DEMOTTE,IN,13565
46311,DYER,IN,20816
46312,EAST CHICAGO,IN,29698
46319,GRIFFITH,IN,18404
46320,HAMMOND,IN,15508
46321,MUNSTER,IN,23603
46322,HIGHLAND,IN,23727
46323,HAMMOND,IN,22743
46324,HAMMOND,IN,23165
46327,HAMMOND,IN,12153
46340,HANNA,IN,1068
46341,HEBRON,IN,10426
46342,HOBART,IN,31244
46345,KINGSBURY,IN,249
46346,KINGSFORD HEIGHTS,IN,1423
46347,KOUTS,IN,4760
46348,LA CROSSE,IN,1045
46349,LAKE VILLAGE,IN,3336
46350,LA PORTE,IN,43650
46356,LOWELL,IN,17524
46360,MICHIGAN CITY,IN,43625
46365,MILL CREEK,IN,1068
46366,NORTH JUDSON,IN,5791
46368,PORTAGE,IN,38691
46371,ROLLING PRAIRIE,IN,3599
46373,SAINT JOHN,IN,13859
46374,SAN PIERRE,IN,1012
46375,SCHERERVILLE,IN,23820
46376,SCHNEIDER,IN,398
46377,SHELBY,IN,386
46379,SUMAVA RESORTS,IN,202
46381,THAYER,IN,235
46382,UNION MILLS,IN,2108
46383,VALPARAISO,IN,39687
46385,VALPARAISO,IN,38866
46390,WANATAH,IN,2796
46391,WESTVILLE,IN,9726
46392,WHEATFIELD,IN,7957
46393,WHEELER,IN,399
46394,WHITING,IN,12258
46402,GARY,IN,6726
46403,GARY,IN,12601
46404,GARY,IN,17326
46405,LAKE STATION,IN,11746
46406,GARY,IN,9900
46407,GARY,IN,12656
46408,GARY,IN,17030
46409,GARY,IN,8932
46410,MERRILLVILLE,IN,38340
46501,ARGOS,IN,3856
46502,ATWOOD,IN,115
46504,BOURBON,IN,3413
46506,BREMEN,IN,10070
46507,BRISTOL,IN,9128
46508,BURKET,IN,217
46510,CLAYPOOL,IN,3631
46511,CULVER,IN,4435
46514,ELKHART,IN,40263
46516,ELKHART,IN,33501
46517,ELKHART,IN,23764
46524,ETNA GREEN,IN,2326
46526,GOSHEN,IN,30671
46528,GOSHEN,IN,26104
46530,GRANGER,IN,30614
46531,GROVERTOWN,IN,1458
46532,HAMLET,IN,1905
46534,KNOX,IN,11263
46536,LAKEVILLE,IN,3445
46537,LAPAZ,IN,433
46538,LEESBURG,IN,3867
46539,MENTONE,IN,2298
46540,MIDDLEBURY,IN,11702
46542,MILFORD,IN,4198
46543,MILLERSBURG,IN,3654
46544,MISHAWAKA,IN,30759
46545,MISHAWAKA,IN,25082
46550,NAPPANEE,IN,12311
46552,NEW CARLISLE,IN,6834
46553,NEW PARIS,IN,3428
46554,NORTH LIBERTY,IN,4942
46555,NORTH WEBSTER,IN,2835
46556,NOTRE DAME,IN,7314
46561,OSCEOLA,IN,13343
46562,PIERCETON,IN,4788
46563,PLYMOUTH,IN,23599
46565,SHIPSHEWANA,IN,7950
46567,SYRACUSE,IN,9405
46570,TIPPECANOE,IN,1060
46571,TOPEKA,IN,5532
46573,WAKARUSA,IN,3565
46574,WALKERTON,IN,8339
46580,WARSAW,IN,21338
46582,WARSAW,IN,12378
46590,WINONA LAKE,IN,4908
46595,WYATT,IN,163
46601,SOUTH BEND,IN,6090
46613,SOUTH BEND,IN,10893
46614,SOUTH BEND,IN,29573
46615,SOUTH BEND,IN,14609
46616,SOUTH BEND,IN,5667
46617,SOUTH BEND,IN,9601
46619,SOUTH BEND,IN,21408
46628,SOUTH BEND,IN,25650
46635,SOUTH BEND,IN,6654
46637,SOUTH BEND,IN,15314
46701,ALBION,IN,7979
46702,ANDREWS,IN,2304
46703,ANGOLA,IN,18029
46704,ARCOLA,IN,60
46705,ASHLEY,IN,1583
46706,AUBURN,IN,18630
46710,AVILLA,IN,4679
46711,BERNE,IN,7698
46714,BLUFFTON,IN,14645
46721,BUTLER,IN,5058
46723,CHURUBUSCO,IN,7692
46725,COLUMBIA CITY,IN,23080
46730,CORUNNA,IN,1381
46731,CRAIGVILLE,IN,559
46732,CROMWELL,IN,3169
46733,DECATUR,IN,18777
46737,FREMONT,IN,7068
46738,GARRETT,IN,7918
46740,GENEVA,IN,4060
46741,GRABILL,IN,4647
46742,HAMILTON,IN,3488
46743,HARLAN,IN,1971
46745,HOAGLAND,IN,1841
46746,HOWE,IN,4036
46747,HUDSON,IN,2693
46748,HUNTERTOWN,IN,5134
46750,HUNTINGTON,IN,27221
46755,KENDALLVILLE,IN,15062
46759,KEYSTONE,IN,652
46760,KIMMELL,IN,1382
46761,LAGRANGE,IN,12039
46763,LAOTTO,IN,1631
46764,LARWILL,IN,1497
46765,LEO,IN,5341
46766,LIBERTY CENTER,IN,685
46767,LIGONIER,IN,8564
46770,MARKLE,IN,2716
46771,MONGO,IN,105
46772,MONROE,IN,3411
46773,MONROEVILLE,IN,3662
46774,NEW HAVEN,IN,16008
46776,ORLAND,IN,1484
46777,OSSIAN,IN,6259
46779,PLEASANT LAKE,IN,2166
46781,PONETO,IN,793
46783,ROANOKE,IN,6396
46784,ROME CITY,IN,2236
46785,SAINT JOE,IN,1542
46786,SOUTH MILFORD,IN,102
46787,SOUTH WHITLEY,IN,3893
46788,SPENCERVILLE,IN,3260
46791,UNIONDALE,IN,918
46792,WARREN,IN,3499
46793,WATERLOO,IN,4292
46794,WAWAKA,IN,1587
46795,WOLCOTTVILLE,IN,5608
46797,WOODBURN,IN,3957
46798,YODER,IN,1661
46799,ZANESVILLE,IN,212
46802,FORT WAYNE,IN,11086
46803,FORT WAYNE,IN,9758
46804,FORT WAYNE,IN,27245
46805,FORT WAYNE,IN,21306
46806,FORT WAYNE,IN,23560
46807,FORT WAYNE,IN,16072
46808,FORT WAYNE,IN,19309
46809,FORT WAYNE,IN,8947
46814,FORT WAYNE,IN,12281
46815,FORT WAYNE,IN,26522
46816,FORT WAYNE,IN,18116
46818,FORT WAYNE,IN,18790
46819,FORT WAYNE,IN,8765
46825,FORT WAYNE,IN,27931
46835,FORT WAYNE,IN,33604
46845,FORT WAYNE,IN,22117
46901,KOKOMO,IN,37633
46902,KOKOMO,IN,35697
46910,AKRON,IN,3360
46911,AMBOY,IN,1439
46913,BRINGHURST,IN,1329
46914,BUNKER HILL,IN,4908
46915,BURLINGTON,IN,679
46917,CAMDEN,IN,1853
46919,CONVERSE,IN,2390
46920,CUTLER,IN,1045
46922,DELONG,IN,61
46923,DELPHI,IN,8048
46926,DENVER,IN,1708
46928,FAIRMOUNT,IN,4951
46929,FLORA,IN,3214
46930,FOWLERTON,IN,133
46931,FULTON,IN,188
46932,GALVESTON,IN,3448
46933,GAS CITY,IN,6414
46936,GREENTOWN,IN,5922
46938,JONESBORO,IN,3200
46939,KEWANNA,IN,2101
46940,LA FONTAINE,IN,2548
46941,LAGRO,IN,1125
46943,LAKETON,IN,247
46946,LIBERTY MILLS,IN,136
46947,LOGANSPORT,IN,28866
46950,LUCERNE,IN,643
46951,MACY,IN,2170
46952,MARION,IN,20308
46953,MARION,IN,24177
46957,MATTHEWS,IN,558
46958,MEXICO,IN,460
46959,MIAMI,IN,231
46960,MONTEREY,IN,1218
46961,NEW WAVERLY,IN,99
46962,NORTH MANCHESTER,IN,9728
46967,ONWARD,IN,98
46968,ORA,IN,73
46970,PERU,IN,23766
46974,ROANN,IN,1699
46975,ROCHESTER,IN,14691
46978,ROYAL CENTER,IN,2059
46979,RUSSIAVILLE,IN,4733
46982,SILVER LAKE,IN,2573
46984,SOMERSET,IN,224
46985,STAR CITY,IN,1441
46986,SWAYZEE,IN,1915
46987,SWEETSER,IN,776
46988,TWELVE MILE,IN,823
46989,UPLAND,IN,5195
46990,URBANA,IN,801
46991,VAN BUREN,IN,1797
46992,WABASH,IN,16759
46994,WALTON,IN,2684
46996,WINAMAC,IN,7139
46998,YOUNG AMERICA,IN,112
47001,AURORA,IN,10422
47003,WEST COLLEGE CORNER,IN,1040
47006,BATESVILLE,IN,11727
47010,BATH,IN,306
47011,BENNINGTON,IN,1277
47012,BROOKVILLE,IN,10188
47016,CEDAR GROVE,IN,793
47017,CROSS PLAINS,IN,507
47018,DILLSBORO,IN,4275
47020,FLORENCE,IN,1309
47022,GUILFORD,IN,3358
47023,HOLTON,IN,1636
47024,LAUREL,IN,3226
47025,LAWRENCEBURG,IN,22932
47030,METAMORA,IN,1636
47031,MILAN,IN,5368
47032,MOORES HILL,IN,3289
47034,NAPOLEON,IN,158
47035,NEW TRENTON,IN,233
47036,OLDENBURG,IN,1023
47037,OSGOOD,IN,4333
47038,PATRIOT,IN,1504
47040,RISING SUN,IN,5480
47041,SUNMAN,IN,6125
47042,VERSAILLES,IN,4504
47043,VEVAY,IN,5250
47060,WEST HARRISON,IN,6448
47102,AUSTIN,IN,7255
47104,BETHLEHEM,IN,41
47106,BORDEN,IN,4718
47108,CAMPBELLSBURG,IN,2463
47110,CENTRAL,IN,350
47111,CHARLESTOWN,IN,14533
47112,CORYDON,IN,16722
47114,CRANDALL,IN,399
47115,DEPAUW,IN,2622
47116,ECKERTY,IN,805
47117,ELIZABETH,IN,4429
47118,ENGLISH,IN,3502
47119,FLOYDS KNOBS,IN,10911
47120,FREDERICKSBURG,IN,938
47122,GEORGETOWN,IN,9979
47123,GRANTSBURG,IN,189
47124,GREENVILLE,IN,4264
47125,HARDINSBURG,IN,1658
47126,HENRYVILLE,IN,4250
47129,CLARKSVILLE,IN,19527
47130,JEFFERSONVILLE,IN,44722
47135,LACONIA,IN,1372
47136,LANESVILLE,IN,4178
47137,LEAVENWORTH,IN,1421
47138,LEXINGTON,IN,4373
47140,MARENGO,IN,2669
47141,MARYSVILLE,IN,1668
47142,MAUCKPORT,IN,1174
47143,MEMPHIS,IN,3015
47145,MILLTOWN,IN,1998
47147,NABB,IN,945
47150,NEW ALBANY,IN,47472
47160,NEW MIDDLETOWN,IN,93
47161,NEW SALISBURY,IN,3735
47162,NEW WASHINGTON,IN,829
47163,OTISCO,IN,1746
47164,PALMYRA,IN,3779
47165,PEKIN,IN,6438
47166,RAMSEY,IN,1302
47167,SALEM,IN,15014
47170,SCOTTSBURG,IN,14795
47172,SELLERSBURG,IN,16059
47175,TASWELL,IN,909
47177,UNDERWOOD,IN,1221
47201,COLUMBUS,IN,41662
47203,COLUMBUS,IN,25806
47220,BROWNSTOWN,IN,5652
47223,BUTLERVILLE,IN,1490
47224,CANAAN,IN,636
47226,CLIFFORD,IN,202
47227,COMMISKEY,IN,1598
47229,CROTHERSVILLE,IN,3231
47230,DEPUTY,IN,2029
47231,DUPONT,IN,1167
47232,ELIZABETHTOWN,IN,2839
47234,FLAT ROCK,IN,1379
47235,FREETOWN,IN,1784
47240,GREENSBURG,IN,20832
47243,HANOVER,IN,5951
47244,HARTSVILLE,IN,786
47246,HOPE,IN,4342
47247,JONESVILLE,IN,156
47250,MADISON,IN,21944
47260,MEDORA,IN,1911
47263,NEW POINT,IN,236
47264,NORMAN,IN,1428
47265,NORTH VERNON,IN,20911
47270,PARIS CROSSING,IN,807
47272,SAINT PAUL,IN,2041
47273,SCIPIO,IN,1849
47274,SEYMOUR,IN,28770
47280,TAYLORSVILLE,IN,813
47281,VALLONIA,IN,1324
47282,VERNON,IN,289
47283,WESTPORT,IN,3386
47302,MUNCIE,IN,27592
47303,MUNCIE,IN,25365
47304,MUNCIE,IN,30516
47305,MUNCIE,IN,4106
47306,MUNCIE,IN,6189
47320,ALBANY,IN,4134
47324,BOSTON,IN,138
47325,BROWNSVILLE,IN,667
47326,BRYANT,IN,2295
47327,CAMBRIDGE CITY,IN,4597
47330,CENTERVILLE,IN,5755
47331,CONNERSVILLE,IN,23429
47334,DALEVILLE,IN,3263
47335,DUBLIN,IN,761
47336,DUNKIRK,IN,3807
47337,DUNREITH,IN,203
47338,EATON,IN,2827
47339,ECONOMY,IN,669
47340,FARMLAND,IN,2914
47341,FOUNTAIN CITY,IN,2283
47342,GASTON,IN,2693
47344,GREENSBORO,IN,140
47345,GREENS FORK,IN,1448
47346,HAGERSTOWN,IN,4082
47348,HARTFORD CITY,IN,9828
47351,KENNARD,IN,471
47352,LEWISVILLE,IN,965
47353,LIBERTY,IN,5879
47354,LOSANTVILLE,IN,1129
47355,LYNN,IN,2885
47356,MIDDLETOWN,IN,5781
47357,MILTON,IN,1215
47358,MODOC,IN,996
47359,MONTPELIER,IN,3143
47360,MOORELAND,IN,1546
47361,MOUNT SUMMIT,IN,135
47362,NEW CASTLE,IN,30243
47367,OAKVILLE,IN,191
47368,PARKER CITY,IN,2845
47369,PENNVILLE,IN,1343
47371,PORTLAND,IN,12226
47373,REDKEY,IN,2226
47374,RICHMOND,IN,46875
47380,RIDGEVILLE,IN,2004
47381,SALAMONIA,IN,145
47382,SARATOGA,IN,200
47383,SELMA,IN,2960
47384,SHIRLEY,IN,2000
47385,SPICELAND,IN,1612
47386,SPRINGPORT,IN,1231
47387,STRAUGHN,IN,726
47388,SULPHUR SPRINGS,IN,384
47390,UNION CITY,IN,5310
47393,WILLIAMSBURG,IN,1704
47394,WINCHESTER,IN,8470
47396,YORKTOWN,IN,7030
47401,BLOOMINGTON,IN,41011
47403,BLOOMINGTON,IN,30955
47404,BLOOMINGTON,IN,21026
47405,BLOOMINGTON,IN,4427
47406,BLOOMINGTON,IN,4730
47408,BLOOMINGTON,IN,24776
47420,AVOCA,IN,135
47421,BEDFORD,IN,27831
47424,BLOOMFIELD,IN,9525
47427,COAL CITY,IN,1093
47429,ELLETTSVILLE,IN,7986
47431,FREEDOM,IN,1366
47432,FRENCH LICK,IN,4537
47433,GOSPORT,IN,4025
47434,HARRODSBURG,IN,76
47436,HELTONVILLE,IN,1663
47437,HURON,IN,123
47438,JASONVILLE,IN,4798
47441,LINTON,IN,9269
47443,LYONS,IN,1233
47446,MITCHELL,IN,9990
47448,NASHVILLE,IN,7505
47449,NEWBERRY,IN,413
47451,OOLITIC,IN,1228
47452,ORLEANS,IN,5359
47453,OWENSBURG,IN,498
47454,PAOLI,IN,7688
47455,PATRICKSBURG,IN,124
47456,QUINCY,IN,1200
47457,SCOTLAND,IN,134
47458,SMITHVILLE,IN,36
47459,SOLSBERRY,IN,3795
47460,SPENCER,IN,11471
47462,SPRINGVILLE,IN,4871
47464,STINESVILLE,IN,198
47465,SWITZ CITY,IN,750
47467,TUNNELTON,IN,72
47468,UNIONVILLE,IN,1250
47469,WEST BADEN SPRINGS,IN,1749
47470,WILLIAMS,IN,1735
47471,WORTHINGTON,IN,2727
47501,WASHINGTON,IN,17535
47512,BICKNELL,IN,3981
47513,BIRDSEYE,IN,1841
47514,BRANCHVILLE,IN,1559
47515,BRISTOW,IN,965
47516,BRUCEVILLE,IN,1249
47519,CANNELBURG,IN,513
47520,CANNELTON,IN,3267
47521,CELESTINE,IN,927
47522,CRANE,IN,246
47523,DALE,IN,3435
47524,DECKER,IN,605
47525,DERBY,IN,382
47527,DUBOIS,IN,1897
47528,EDWARDSPORT,IN,476
47529,ELNORA,IN,1042
47531,EVANSTON,IN,1004
47532,FERDINAND,IN,4627
47535,FREELANDVILLE,IN,566
47536,FULDA,IN,40
47537,GENTRYVILLE,IN,826
47541,HOLLAND,IN,1224
47542,HUNTINGBURG,IN,9622
47546,JASPER,IN,21009
47550,LAMAR,IN,854
47551,LEOPOLD,IN,649
47552,LINCOLN CITY,IN,182
47553,LOOGOOTEE,IN,8495
47557,MONROE CITY,IN,1432
47558,MONTGOMERY,IN,4406
47561,OAKTOWN,IN,1588
47562,ODON,IN,4658
47564,OTWELL,IN,1352
47567,PETERSBURG,IN,6021
47568,PLAINVILLE,IN,834
47574,ROME,IN,148
47575,SAINT ANTHONY,IN,976
47576,SAINT CROIX,IN,388
47577,SAINT MEINRAD,IN,1143
47578,SANDBORN,IN,776
47579,SANTA CLAUS,IN,2659
47580,SCHNELLVILLE,IN,289
47581,SHOALS,IN,3883
47584,SPURGEON,IN,179
47585,STENDAL,IN,592
47586,TELL CITY,IN,10932
47588,TROY,IN,698
47590,VELPEN,IN,713
47591,VINCENNES,IN,26770
47596,WESTPHALIA,IN,202
47597,WHEATLAND,IN,1023
47598,WINSLOW,IN,3418
47601,BOONVILLE,IN,13896
47610,CHANDLER,IN,5195
47611,CHRISNEY,IN,1257
47612,CYNTHIANA,IN,861
47613,ELBERFELD,IN,2679
47615,GRANDVIEW,IN,1611
47616,GRIFFIN,IN,364
47619,LYNNVILLE,IN,1696
47620,MOUNT VERNON,IN,13427
47630,NEWBURGH,IN,34423
47631,NEW HARMONY,IN,2042
47633,POSEYVILLE,IN,2542
47634,RICHLAND,IN,2382
47635,ROCKPORT,IN,5671
47637,TENNYSON,IN,1507
47638,WADESVILLE,IN,3577
47639,HAUBSTADT,IN,4069
47640,HAZLETON,IN,1089
47648,FORT BRANCH,IN,4373
47649,FRANCISCO,IN,1402
47654,MACKEY,IN,70
47660,OAKLAND CITY,IN,4934
47665,OWENSVILLE,IN,3637
47666,PATOKA,IN,1447
47670,PRINCETON,IN,12352
47683,SOMERVILLE,IN,210
47708,EVANSVILLE,IN,439
47710,EVANSVILLE,IN,19527
47711,EVANSVILLE,IN,31457
47712,EVANSVILLE,IN,26012
47713,EVANSVILLE,IN,11032
47714,EVANSVILLE,IN,34107
47715,EVANSVILLE,IN,27063
47720,EVANSVILLE,IN,17413
47725,EVANSVILLE,IN,15851
47802,TERRE HAUTE,IN,34532
47803,TERRE HAUTE,IN,21102
47804,TERRE HAUTE,IN,11020
47805,TERRE HAUTE,IN,12852
47807,TERRE HAUTE,IN,13045
47809,TERRE HAUTE,IN,2687
47832,BLOOMINGDALE,IN,1040
47833,BOWLING GREEN,IN,1010
47834,BRAZIL,IN,19215
47836,BRIDGETON,IN,47
47837,CARBON,IN,1231
47838,CARLISLE,IN,4081
47840,CENTERPOINT,IN,1500
47841,CLAY CITY,IN,2138
47842,CLINTON,IN,10085
47846,CORY,IN,638
47847,DANA,IN,1077
47848,DUGGER,IN,1691
47849,FAIRBANKS,IN,496
47850,FARMERSBURG,IN,2456
47853,HARMONY,IN,134
47854,HILLSDALE,IN,849
47855,HYMERA,IN,546
47857,KNIGHTSVILLE,IN,571
47858,LEWIS,IN,698
47859,MARSHALL,IN,1066
47860,MECCA,IN,321
47861,MEROM,IN,616
47862,MONTEZUMA,IN,1610
47863,NEW GOSHEN,IN,205
47865,PAXTON,IN,79
47866,PIMENTO,IN,347
47868,POLAND,IN,2937
47869,PRAIRIE CREEK,IN,137
47871,RILEY,IN,220
47872,ROCKVILLE,IN,8890
47874,ROSEDALE,IN,3414
47876,SAINT MARY OF THE WOODS,IN,394
47879,SHELBURN,IN,3302
47880,SHEPARDSVILLE,IN,67
47881,STAUNTON,IN,465
47882,SULLIVAN,IN,8430
47884,UNIVERSAL,IN,229
47885,WEST TERRE HAUTE,IN,9009
47901,LAFAYETTE,IN,3518
47904,LAFAYETTE,IN,16277
47905,LAFAYETTE,IN,38910
47906,WEST LAFAYETTE,IN,66972
47907,WEST LAFAYETTE,IN,0
47909,LAFAYETTE,IN,39373
47916,ALAMO,IN,64
47917,AMBIA,IN,491
47918,ATTICA,IN,6321
47920,BATTLE GROUND,IN,2414
47921,BOSWELL,IN,1078
47922,BROOK,IN,1623
47923,BROOKSTON,IN,3494
47924,BUCK CREEK,IN,141
47925,BUFFALO,IN,203
47926,BURNETTSVILLE,IN,1097
47928,CAYUGA,IN,2047
47929,CHALMERS,IN,774
47930,CLARKS HILL,IN,1094
47932,COVINGTON,IN,5357
47933,CRAWFORDSVILLE,IN,27937
47940,DARLINGTON,IN,1433
47941,DAYTON,IN,1300
47942,EARL PARK,IN,660
47943,FAIR OAKS,IN,932
47944,FOWLER,IN,3623
47946,FRANCESVILLE,IN,2044
47948,GOODLAND,IN,1359
47949,HILLSBORO,IN,1332
47950,IDAVILLE,IN,912
47951,KENTLAND,IN,2252
47952,KINGMAN,IN,2798
47954,LADOGA,IN,2220
47955,LINDEN,IN,1088
47957,MEDARYVILLE,IN,1894
47958,MELLOTT,IN,209
47959,MONON,IN,2822
47960,MONTICELLO,IN,15003
47963,MOROCCO,IN,1949
47964,MOUNT AYR,IN,122
47965,NEW MARKET,IN,646
47966,NEWPORT,IN,461
47967,NEW RICHMOND,IN,772
47968,NEW ROSS,IN,982
47969,NEWTOWN,IN,145
47970,OTTERBEIN,IN,2034
47971,OXFORD,IN,1865
47974,PERRYSVILLE,IN,1186
47975,PINE VILLAGE,IN,653
47977,REMINGTON,IN,2206
47978,RENSSELAER,IN,11793
47980,REYNOLDS,IN,1096
47981,ROMNEY,IN,849
47982,STATE LINE,IN,143
47983,STOCKWELL,IN,347
47987,VEEDERSBURG,IN,4049
47989,WAVELAND,IN,1281
47990,WAYNETOWN,IN,1627
47991,WEST LEBANON,IN,1070
47992,WESTPOINT,IN,1465
47993,WILLIAMSPORT,IN,3918
47994,WINGATE,IN,476
47995,WOLCOTT,IN,1743
47997,YEOMAN,IN,139
48001,ALGONAC,MI,11986
48002,ALLENTON,MI,3285
48003,ALMONT,MI,6070
48005,ARMADA,MI,5379
48006,AVOCA,MI,4007
48009,BIRMINGHAM,MI,20107
48014,CAPAC,MI,4256
48015,CENTER LINE,MI,8257
48017,CLAWSON,MI,11805
48021,EASTPOINTE,MI,32353
48022,EMMETT,MI,2654
48023,FAIR HAVEN,MI,5178
48025,FRANKLIN,MI,14543
48026,FRASER,MI,14480
48027,GOODELLS,MI,3249
48028,HARSENS ISLAND,MI,1190
48030,HAZEL PARK,MI,16422
48032,JEDDO,MI,2322
48033,SOUTHFIELD,MI,16064
48034,SOUTHFIELD,MI,12590
48035,CLINTON TOWNSHIP,MI,34788
48036,CLINTON TOWNSHIP,MI,20980
48038,CLINTON TOWNSHIP,MI,41057
48039,MARINE CITY,MI,7807
48040,MARYSVILLE,MI,9956
48041,MEMPHIS,MI,4561
48042,MACOMB,MI,27291
48043,MOUNT CLEMENS,MI,16305
48044,MACOMB,MI,52289
48045,HARRISON TOWNSHIP,MI,24604
48047,NEW BALTIMORE,MI,39415
48048,NEW HAVEN,MI,7548
48049,NORTH STREET,MI,5582
48050,NEW HAVEN,MI,1653
